1.583666666666931455e+01,1.541076923077111971e+01,1.530461538461743132e+01,1.537384615384813635e+01,1.555384615384792646e+01,1.581076923077069551e+01,1.612833333333572483e+01,1.649000000000193822e+01,1.689090909091205006e+01,1.732181818182058564e+01,1.778000000000360359e+01,1.826181818182054428e+01,1.876363636363810983e+01,1.928200000000297010e+01,1.981600000000229400e+01,2.036222222222606248e+01,2.092222222222532935e+01,2.148888888889125326e+01,2.206750000000432266e+01,2.265250000000352770e+01,2.324500000000479005e+01,2.384500000000403119e+01,2.444750000000326651e+01,2.505500000000249727e+01,2.566857142857672969e+01,2.628285714286163355e+01,2.690285714286082097e+01,2.752333333334084031e+01,2.814666666667331185e+01,2.877333333333911014e+01,2.940000000000490488e+01,3.002666666667070672e+01,3.065666666667345908e+01,3.128666666667266227e+01,3.192000000000519933e+01,3.255000000000439542e+01,3.318333333333692536e+01,3.381600000000950246e+01,3.445200000000865259e+01,3.508400000000780494e+01,3.572000000000695508e+01,3.635600000000610521e+01,3.698800000000525756e+01,3.762500000001406164e+01,3.826000000001315016e+01,3.889500000001223157e+01,3.953000000001131298e+01,4.017000000001038984e+01,4.080500000000947125e+01,4.144000000000855266e+01,4.207000000000763862e+01,4.271000000000672259e+01,4.334666666668721291e+01,4.398000000001906074e+01,4.462000000001757627e+01,4.525333333334942409e+01,4.589000000001028212e+01,4.652500000000947011e+01,4.715500000000866976e+01,4.779000000000787196e+01,4.843000000000706251e+01,4.906500000000625761e+01,4.970000000000545270e+01,5.033333333335247062e+01,5.097333333335310357e+01,5.160000000001971188e+01,5.223333333335216366e+01,5.286666666668461545e+01,5.350666666668373495e+01,5.414000000001618673e+01,5.477333333334863852e+01,5.540666666668109741e+01,5.604000000001354920e+01,5.668000000001267580e+01,5.730666666667846698e+01,5.794666666667759358e+01,5.857333333334338477e+01,5.920666666667583655e+01,5.984000000000829544e+01,6.047000000002825004e+01
1.558769230769394909e+01,1.513538461538684210e+01,1.500461538461779831e+01,1.504833333333616174e+01,1.520307692307912717e+01,1.543538461538654083e+01,1.572769230769387860e+01,1.606500000000247397e+01,1.644000000000200146e+01,1.684545454545756371e+01,1.727818181818427590e+01,1.773200000000366927e+01,1.820800000000303598e+01,1.870000000000182183e+01,1.920800000000306440e+01,1.972600000000240783e+01,2.026000000000396994e+01,2.080222222222548467e+01,2.135333333333587547e+01,2.191250000000453113e+01,2.247750000000376502e+01,2.305111111111325783e+01,2.362750000000430362e+01,2.421000000000356778e+01,2.479750000000282029e+01,2.538571428571995625e+01,2.598000000000488541e+01,2.657428571428982167e+01,2.717428571428903084e+01,2.777333333334048859e+01,2.837333333333965513e+01,2.898000000000548582e+01,2.958666666667131651e+01,3.019200000001005790e+01,3.079666666667327846e+01,3.140333333333917665e+01,3.201000000000507839e+01,3.262000000000430333e+01,3.323333333333686568e+01,3.384400000000946562e+01,3.445200000000865259e+01,3.506400000000783024e+01,3.567200000000701721e+01,3.628400000000620196e+01,3.689600000000537960e+01,3.750400000000456657e+01,3.812000000001334854e+01,3.873000000001246690e+01,3.934500000001158071e+01,3.995500000001069907e+01,4.057000000000981288e+01,4.117500000000892868e+01,4.178500000000804704e+01,4.240000000000716085e+01,4.301333333335464459e+01,4.362666666668655324e+01,4.423333333335179418e+01,4.484666666668369572e+01,4.546000000001081531e+01,4.607000000001004025e+01,4.668000000000927230e+01,4.729500000000849980e+01,4.790500000000772474e+01,4.851500000000694968e+01,4.912500000000617462e+01,4.973500000000540666e+01,5.035333333335248795e+01,5.096000000001976105e+01,5.156666666668640886e+01,5.218000000001890015e+01,5.278666666668471663e+01,5.340000000001720082e+01,5.401333333334969211e+01,5.462666666668218340e+01,5.522666666668133217e+01,5.584000000001382347e+01,5.645333333334631476e+01,5.706000000001213834e+01,5.767333333334462253e+01,5.828666666667711382e+01
1.535692307692500158e+01,1.487846153846326835e+01,1.472461538461733888e+01,1.474615384615579039e+01,1.487692307692486793e+01,1.508833333333613247e+01,1.535538461538664379e+01,1.566923076923241531e+01,1.602166666666919426e+01,1.640333333333538235e+01,1.681090909091215480e+01,1.724181818182068682e+01,1.769272727272919354e+01,1.815800000000309922e+01,1.864181818182007433e+01,1.913600000000315404e+01,1.964600000000250901e+01,2.016222222222631899e+01,2.068888888889229705e+01,2.122444444444715117e+01,2.176500000000472568e+01,2.231250000000398614e+01,2.286888888889125582e+01,2.342500000000455884e+01,2.398750000000384475e+01,2.455250000000312838e+01,2.512571428572029930e+01,2.569714285714811908e+01,2.626857142857593175e+01,2.684571428571803153e+01,2.742666666667430420e+01,2.800333333334016572e+01,2.859000000000602526e+01,2.917000000000521709e+01,2.975333333333774632e+01,3.034000000000719055e+01,3.092333333333978374e+01,3.151000000000570722e+01,3.209666666667163071e+01,3.268666666667088805e+01,3.327333333333680798e+01,3.386400000000943322e+01,3.444800000000865481e+01,3.503600000000785997e+01,3.562400000000707934e+01,3.621600000000628228e+01,3.680400000000550165e+01,3.739600000000471169e+01,3.798500000001353527e+01,3.857000000001268347e+01,3.916500000001182968e+01,3.975500000001098044e+01,4.034000000001013575e+01,4.093000000000927940e+01,4.152500000000842562e+01,4.211000000000757382e+01,4.270000000000672458e+01,4.328666666668732432e+01,4.388000000001928669e+01,4.447333333335123484e+01,4.506000000001652239e+01,4.565000000001057145e+01,4.624000000000982880e+01,4.683000000000908614e+01,4.741500000000833381e+01,4.800500000000759115e+01,4.859500000000684139e+01,4.918500000000609873e+01,4.977500000000534897e+01,5.036000000001916987e+01,5.095333333335307913e+01,5.153333333335312005e+01,5.212666666668562954e+01,5.271333333335147842e+01,5.330000000001734151e+01,5.389333333334985809e+01,5.448000000001570697e+01,5.506666666668155585e+01,5.565333333334741184e+01,5.624000000001327493e+01
1.514000000000219259e+01,1.464000000000203627e+01,1.446307692307921045e+01,1.446307692307922999e+01,1.457230769230987377e+01,1.476153846154040927e+01,1.500923076923240451e+01,1.530000000000210214e+01,1.562923076923246590e+01,1.599000000000256883e+01,1.637500000000208544e+01,1.678181818182128282e+01,1.721090909091163468e+01,1.765636363636560091e+01,1.811600000000315802e+01,1.858909090909286732e+01,1.907200000000323215e+01,1.956800000000260553e+01,2.007111111111532153e+01,2.058444444444798549e+01,2.110222222222508748e+01,2.162750000000491113e+01,2.216000000000418879e+01,2.269500000000346418e+01,2.323500000000479560e+01,2.378000000000410807e+01,2.432750000000341117e+01,2.487750000000271555e+01,2.542857142857703678e+01,2.598571428571916186e+01,2.654285714286128695e+01,2.710000000000340492e+01,2.766000000000730452e+01,2.822000000000653230e+01,2.878333333333908328e+01,2.934666666667163781e+01,2.991000000000418879e+01,3.047666666667368318e+01,3.104000000000630166e+01,3.160666666667225044e+01,3.217666666667152953e+01,3.274000000000415156e+01,3.331000000000342709e+01,3.387600000000941236e+01,3.444400000000864992e+01,3.501600000000789237e+01,3.558000000000713214e+01,3.614800000000636970e+01,3.672000000000561215e+01,3.728800000000484971e+01,3.785500000001371745e+01,3.842500000001290061e+01,3.899500000001206956e+01,3.956000000001125727e+01,4.013500000001042878e+01,4.070000000000960938e+01,4.127000000000878543e+01,4.184000000000796149e+01,4.241000000000714465e+01,4.297333333335470940e+01,4.354666666668671837e+01,4.411333333335205253e+01,4.468666666668406151e+01,4.525333333334939567e+01,4.582500000001034834e+01,4.639000000000963553e+01,4.696000000000891106e+01,4.752500000000819824e+01,4.809500000000747377e+01,4.866500000000675641e+01,4.923500000000603194e+01,4.980000000000531202e+01,5.037333333335251950e+01,5.094000000001974371e+01,5.150666666668649185e+01,5.207333333335236603e+01,5.264000000001825441e+01,5.321333333335079629e+01,5.378000000001667757e+01,5.434666666668255175e+01
1.494000000000129447e+01,1.441692307692539998e+01,1.421857142857292011e+01,1.419857142857296317e+01,1.428857142857286355e+01,1.445692307692541689e+01,1.468461538461743743e+01,1.495692307692478629e+01,1.526461538461753342e+01,1.560461538461711584e+01,1.596833333333593252e+01,1.635500000000211074e+01,1.676181818182130812e+01,1.718545454545711948e+01,1.762363636363837216e+01,1.807600000000320861e+01,1.853818181818383692e+01,1.901200000000330448e+01,1.949600000000269162e+01,1.998800000000207078e+01,2.048666666667033454e+01,2.098888888889190341e+01,2.150000000000508393e+01,2.201250000000438689e+01,2.253500000000368075e+01,2.305555555555768876e+01,2.358250000000435165e+01,2.411250000000368487e+01,2.464500000000300872e+01,2.518000000000593630e+01,2.571428571429094490e+01,2.625428571429023350e+01,2.679428571428952210e+01,2.733428571428881426e+01,2.787666666667367110e+01,2.842333333333958123e+01,2.896333333333883431e+01,2.951000000000474088e+01,3.005666666667065101e+01,3.060333333334018846e+01,3.115000000000615898e+01,3.170000000000546336e+01,3.224666666667143744e+01,3.279333333333740796e+01,3.334333333333671590e+01,3.389200000000938928e+01,3.444000000000865214e+01,3.499200000000791988e+01,3.554000000000718273e+01,3.608800000000645269e+01,3.663600000000571555e+01,3.718400000000498551e+01,3.774000000001388599e+01,3.828500000001309900e+01,3.883500000001230035e+01,3.938500000001150170e+01,3.994000000001071271e+01,4.048500000000991861e+01,4.103500000000911996e+01,4.158500000000832841e+01,4.213000000000754142e+01,4.268500000000674532e+01,4.323333333335410344e+01,4.378000000001949132e+01,4.433333333335153981e+01,4.488666666668358829e+01,4.543500000001083805e+01,4.598500000001014598e+01,4.653500000000944681e+01,4.708000000000875218e+01,4.763000000000806011e+01,4.818000000000736094e+01,4.873000000000666887e+01,4.928000000000596970e+01,4.983000000000527763e+01,5.038000000001918721e+01,5.092000000001974058e+01,5.147333333335319594e+01,5.202000000001910252e+01,5.257333333335167680e+01
1.475076923077109470e+01,1.420714285714433878e+01,1.399000000000177657e+01,1.395000000000184670e+01,1.402142857143034327e+01,1.417285714285873510e+01,1.438000000000244682e+01,1.463230769230981743e+01,1.492307692307867839e+01,1.524153846154064063e+01,1.558769230769405745e+01,1.595500000000261309e+01,1.634333333333545824e+01,1.674727272727587390e+01,1.716545454545714833e+01,1.759636363636568035e+01,1.803800000000325454e+01,1.849454545454752719e+01,1.895600000000337815e+01,1.942800000000277905e+01,1.990600000000217307e+01,2.039111111111490615e+01,2.088222222222537283e+01,2.137555555555806208e+01,2.187750000000457007e+01,2.238000000000388923e+01,2.288666666666900440e+01,2.339750000000458385e+01,2.391000000000393655e+01,2.442750000000328470e+01,2.494500000000262929e+01,2.546285714286270263e+01,2.598285714286201298e+01,2.650571428571847221e+01,2.702857142857492434e+01,2.755666666667411491e+01,2.808000000000672003e+01,2.860666666667265545e+01,2.913333333333859443e+01,2.966000000000452985e+01,3.018800000001004946e+01,3.072000000000670283e+01,3.125000000000602896e+01,3.177666666667202833e+01,3.230666666667135445e+01,3.284000000000401798e+01,3.337000000000334410e+01,3.390000000000937064e+01,3.443200000000866368e+01,3.496400000000794961e+01,3.549600000000724265e+01,3.602400000000653080e+01,3.655600000000582384e+01,3.708800000000510977e+01,3.762000000001405198e+01,3.815500000001328118e+01,3.868500000001251493e+01,3.922000000001174413e+01,3.975000000001097789e+01,4.028500000001020709e+01,4.081500000000944084e+01,4.134500000000867459e+01,4.188000000000790379e+01,4.241000000000713754e+01,4.294000000002144901e+01,4.346666666668687640e+01,4.400000000001896439e+01,4.453333333335105948e+01,4.507333333334981518e+01,4.559500000001063569e+01,4.613000000000995726e+01,4.666500000000928594e+01,4.719000000000861661e+01,4.772500000000793818e+01,4.825500000000726430e+01,4.878500000000659043e+01,4.932000000000591911e+01,4.985000000000525233e+01,5.038000000001920853e+01,5.091333333335305866e+01
1.457538461538670482e+01,1.401142857143030085e+01,1.377571428571633305e+01,1.371714285714499582e+01,1.377142857143065768e+01,1.390285714285907304e+01,1.409428571428741073e+01,1.432923076923328587e+01,1.460153846154062940e+01,1.490307692307870369e+01,1.522923076923296293e+01,1.557846153846330139e+01,1.594833333333595426e+01,1.633333333333547088e+01,1.673272727273043259e+01,1.714727272727535023e+01,1.757090909091116515e+01,1.800600000000329715e+01,1.845090909091121389e+01,1.890400000000343894e+01,1.936400000000285715e+01,1.983200000000226737e+01,2.030222222222612771e+01,2.078000000000328384e+01,2.126000000000265544e+01,2.174750000000474159e+01,2.223500000000408150e+01,2.272888888889142223e+01,2.322500000000480469e+01,2.372250000000417458e+01,2.422000000000354447e+01,2.472250000000290626e+01,2.522571428572015861e+01,2.573142857143377782e+01,2.623714285714739702e+01,2.674285714286101623e+01,2.725142857143177366e+01,2.776000000000716383e+01,2.827000000000645841e+01,2.878333333333908328e+01,2.929333333333837075e+01,2.980333333333766177e+01,3.031666666667387844e+01,3.083000000000656371e+01,3.134333333333924543e+01,3.185333333333859684e+01,3.237000000000460886e+01,3.288000000000396739e+01,3.339666666666997941e+01,3.390800000000935910e+01,3.442400000000866811e+01,3.494000000000797712e+01,3.545600000000729324e+01,3.596800000000660447e+01,3.648400000000592058e+01,3.699600000000523181e+01,3.751600000000453861e+01,3.803000000001345882e+01,3.854500000001272042e+01,3.906000000001196781e+01,3.957000000001123396e+01,4.009000000001048392e+01,4.060000000000974296e+01,4.112000000000900002e+01,4.163000000000825196e+01,4.215000000000750902e+01,4.266000000000676806e+01,4.318000000002088967e+01,4.368666666668635656e+01,4.420666666668515177e+01,4.472666666668394697e+01,4.523333333334941386e+01,4.575000000001043787e+01,4.627000000000978019e+01,4.678000000000913161e+01,4.729500000000847848e+01,4.781000000000783245e+01,4.832500000000717222e+01,4.884000000000652619e+01,4.935500000000587306e+01
1.441076923077153360e+01,1.382714285714481761e+01,1.357333333333465752e+01,1.349733333333476892e+01,1.353600000000140113e+01,1.365200000000126757e+01,1.382428571428775044e+01,1.404428571428747929e+01,1.429714285714430488e+01,1.458307692307911729e+01,1.489384615384794763e+01,1.522615384615604306e+01,1.557846153846330139e+01,1.594500000000262396e+01,1.632833333333547543e+01,1.672363636363953887e+01,1.713272727272991247e+01,1.755090909091119045e+01,1.797600000000333509e+01,1.841272727272944110e+01,1.885600000000350107e+01,1.930400000000293304e+01,1.976000000000235701e+01,2.021777777778179086e+01,2.068222222222563289e+01,2.115333333333612842e+01,2.162250000000491212e+01,2.210000000000426468e+01,2.257750000000361723e+01,2.305777777777990423e+01,2.354000000000440451e+01,2.402500000000378577e+01,2.451000000000317414e+01,2.500000000000255085e+01,2.548857142857695024e+01,2.598000000000487475e+01,2.647142857143279926e+01,2.696571428571786200e+01,2.745666666667424849e+01,2.795000000000689511e+01,2.844666666667287203e+01,2.894000000000552220e+01,2.944000000000483297e+01,2.993333333333748314e+01,3.043333333334039636e+01,3.093000000000643013e+01,3.142666666667247100e+01,3.192333333333850476e+01,3.242333333333787238e+01,3.292000000000390969e+01,3.342000000001001325e+01,3.391600000000934756e+01,3.441600000000867965e+01,3.491200000000801396e+01,3.541200000000735315e+01,3.591200000000667814e+01,3.641200000000601733e+01,3.691200000000534232e+01,3.740800000000467662e+01,3.790500000001362935e+01,3.840500000001291170e+01,3.890500000001219405e+01,3.940500000001146930e+01,3.990500000001074454e+01,4.040500000001002689e+01,4.090000000000930669e+01,4.140000000000858904e+01,4.190000000000786429e+01,4.240000000000713953e+01,4.290000000000639346e+01,4.340000000002036273e+01,4.390000000001919744e+01,4.440000000001803215e+01,4.490000000001686686e+01,4.539500000001088154e+01,4.589500000001024915e+01,4.639000000000962132e+01,4.689000000000898893e+01,4.739000000000835655e+01,4.789000000000772417e+01
1.425384615384865583e+01,1.365285714285932173e+01,1.338133333333489183e+01,1.329200000000168735e+01,1.331333333333500768e+01,1.341333333333489541e+01,1.357066666666804089e+01,1.377428571428781723e+01,1.401285714285894812e+01,1.428142857143003930e+01,1.457692307692527933e+01,1.489384615384794763e+01,1.522769230769450033e+01,1.558000000000175866e+01,1.594666666666928911e+01,1.632666666666881028e+01,1.671833333333498217e+01,1.712000000000265842e+01,1.753090909091121574e+01,1.795000000000337081e+01,1.837636363636584846e+01,1.881000000000355854e+01,1.924600000000300071e+01,1.969200000000244088e+01,2.014000000000411816e+01,2.059111111111463543e+01,2.104888888889182041e+01,2.150750000000506645e+01,2.196750000000444203e+01,2.243500000000381078e+01,2.290222222222454107e+01,2.337000000000461597e+01,2.384250000000401926e+01,2.431500000000342254e+01,2.478500000000282455e+01,2.526285714286296269e+01,2.573714285714805072e+01,2.621428571429027699e+01,2.669142857143250680e+01,2.717142857143187484e+01,2.765333333334064037e+01,2.813000000000664258e+01,2.861333333333931250e+01,2.909333333333864502e+01,2.957333333333797398e+01,3.005666666667064035e+01,3.054000000000692339e+01,3.102333333333964660e+01,3.150333333333903241e+01,3.198666666667175562e+01,3.247333333333781269e+01,3.295666666667052880e+01,3.344000000000998796e+01,3.392000000000933824e+01,3.440400000000869341e+01,3.488800000000804857e+01,3.537200000000739664e+01,3.585600000000675180e+01,3.634000000000609987e+01,3.682800000000545282e+01,3.731200000000480799e+01,3.779500000001379334e+01,3.828000000001308933e+01,3.876500000001239243e+01,3.925000000001169553e+01,3.973000000001099608e+01,4.021500000001029207e+01,4.070000000000959517e+01,4.118500000000889827e+01,4.167000000000820137e+01,4.215500000000749736e+01,4.264000000000679336e+01,4.312000000002100819e+01,4.360666666668654301e+01,4.408666666668541012e+01,4.457333333335094494e+01,4.506000000001648687e+01,4.554500000001068827e+01,4.602500000001008118e+01,4.651500000000946500e+01
1.411000000000158039e+01,1.348933333333473961e+01,1.320266666666844735e+01,1.309600000000192921e+01,1.310266666666860047e+01,1.318800000000183914e+01,1.333200000000166874e+01,1.352000000000144198e+01,1.374428571428785872e+01,1.399857142857325520e+01,1.427857142857290285e+01,1.458000000000219920e+01,1.490000000000178559e+01,1.523692307692526171e+01,1.558769230769405745e+01,1.595166666666928279e+01,1.632833333333547188e+01,1.671500000000165187e+01,1.710909090909358099e+01,1.751272727272941765e+01,1.792400000000340654e+01,1.834181818182043600e+01,1.876545454545627933e+01,1.919400000000306861e+01,1.962600000000252010e+01,2.006444444444865383e+01,2.050444444444808312e+01,2.094888888889194689e+01,2.139555555555802968e+01,2.184750000000460446e+01,2.229750000000399268e+01,2.275333333333583141e+01,2.320750000000482061e+01,2.366500000000424109e+01,2.412500000000365930e+01,2.458500000000307750e+01,2.504500000000249216e+01,2.550857142857691784e+01,2.597142857143345296e+01,2.643714285714712631e+01,2.690285714286079966e+01,2.736666666667436587e+01,2.783333333334038784e+01,2.830000000000640981e+01,2.876666666667243177e+01,2.923666666667177694e+01,2.970333333333779890e+01,3.017200000001006543e+01,3.064000000000679691e+01,3.110666666667286862e+01,3.157666666667227062e+01,3.204666666667168329e+01,3.251666666667108530e+01,3.298333333333716411e+01,3.345600000000996488e+01,3.392800000000933380e+01,3.439600000000870494e+01,3.486400000000807609e+01,3.533600000000744501e+01,3.580800000000681393e+01,3.627600000000619218e+01,3.674800000000556111e+01,3.721600000000493225e+01,3.768500000001394312e+01,3.816000000001326953e+01,3.863000000001258627e+01,3.910000000001190301e+01,3.956500000001123141e+01,4.003500000001055525e+01,4.051000000000986745e+01,4.098000000000919130e+01,4.145000000000851514e+01,4.192000000000783189e+01,4.239000000000715573e+01,4.286000000000646537e+01,4.333333333335384197e+01,4.380000000001941629e+01,4.427333333335165122e+01,4.474000000001722555e+01,4.520666666668279277e+01
