2.344716578064307669e+03,1.425384828920437485e+03,1.136521633176717842e+03,9.784975756240122564e+02,8.832043874923449494e+02,8.236919819594567116e+02,7.890378151701670504e+02,7.718253005415368762e+02,7.670747244896431312e+02,7.726184720878341068e+02,7.862054894158910656e+02,8.065712821159827399e+02,8.316406763279723009e+02,8.608867694706111706e+02,8.940299146257884786e+02,9.292249772997937498e+02,9.682504938826834859e+02,1.008020863436170544e+03,1.050701704295100853e+03,1.094302488511160618e+03,1.139012520628984021e+03,1.184921119297230916e+03,1.232613251007963299e+03,1.279408209580329185e+03,1.328293528597754175e+03,1.377195301501352333e+03,1.427638715239143721e+03,1.477321026697069783e+03,1.526954032134682166e+03,1.577387095553865720e+03,1.629867745058541004e+03,1.678821672568011081e+03,1.730865967115010108e+03,1.782393364874086274e+03,1.833667551933023560e+03,1.885531384119888116e+03,1.939978552605674395e+03,1.990193849709291953e+03,2.045031601536688640e+03,2.095296794295311429e+03,2.149395460025760713e+03,2.200261348849602655e+03,2.253514076231572290e+03,2.302727890722504981e+03,2.355795744583819214e+03,2.409767192592371885e+03,2.465087440770359990e+03,2.513157273390513637e+03,2.569993421537272752e+03,2.624144344449753589e+03,2.676952729529741191e+03,2.731089168162067381e+03,2.781471008742104914e+03,2.828232030802668760e+03,2.889369858493093943e+03,2.935811844531312545e+03,2.992868907725558074e+03,3.043672611174768917e+03,3.100159048256497044e+03,3.151299139047503559e+03,3.207256447545093579e+03,3.254836044703731659e+03,3.307353558247258661e+03,3.362319211018932037e+03,3.414642146523261999e+03,3.466744325494730674e+03,3.522015184751593551e+03,3.565047201438442244e+03,3.625933643445100188e+03,3.676709365343029276e+03,3.728918247744810742e+03,3.780613781327012020e+03,3.831813240733103612e+03,3.890810802725662143e+03,3.943372625399989374e+03,3.995565796544654404e+03,4.047412271548075296e+03,4.101081859832763257e+03,4.146210812243706641e+03,4.209903890808432152e+03,4.260477138143783122e+03,4.310794635776006544e+03,4.360886901145991942e+03,4.406816395269674103e+03,4.459322845823007810e+03,4.527294982606490521e+03,4.580028119824241912e+03,4.632780205195686904e+03,4.682409510762257014e+03,4.721069032077255542e+03,4.777360474987736779e+03,4.852208273729302164e+03,4.890887925750083923e+03,4.948141144817385793e+03,4.992053772378292706e+03,5.049096015559495754e+03,5.106569809287014323e+03,5.144797263507258322e+03,5.202958647691546503e+03,5.261776114048014279e+03
1.931023866599250823e+03,9.526029707625203855e+02,6.305816339735495148e+02,4.519238026529001218e+02,3.418269345443497400e+02,2.733079280609316584e+02,2.328085234887701915e+02,2.124978359166800885e+02,2.072957963925299794e+02,2.139448356392036317e+02,2.297019178599901750e+02,2.529947600324024108e+02,2.821995404583189497e+02,3.162405144944155495e+02,3.541323126569489546e+02,3.955185937123025042e+02,4.394510164946984787e+02,4.856377901179022274e+02,5.338981283092181229e+02,5.833035550082573764e+02,6.342703478796904619e+02,6.855215947289331098e+02,7.385610874588269326e+02,7.914646994650030365e+02,8.452802003962642630e+02,8.998639174779110590e+02,9.540858730303209541e+02,1.008770826859605222e+03,1.064419333536389104e+03,1.118580012047822720e+03,1.174071185068336945e+03,1.228854201506649133e+03,1.284391894829641387e+03,1.339305135139719823e+03,1.395182308643932402e+03,1.451215982084811458e+03,1.505325753950573926e+03,1.561602729755282780e+03,1.616536474455951748e+03,1.670225734842630800e+03,1.725123257735002653e+03,1.780448597400655217e+03,1.836905424610934006e+03,1.889440776586411403e+03,1.944918371004712526e+03,1.999786097928515119e+03,2.057305764528549844e+03,2.110014017159246123e+03,2.166440528596342574e+03,2.217281383040268338e+03,2.271802218711275145e+03,2.324846159934017578e+03,2.381671769405600116e+03,2.433392140285527603e+03,2.488385666567337921e+03,2.545178406258290124e+03,2.599388669975867742e+03,2.657697866403417265e+03,2.706239518211186351e+03,2.764512287467573515e+03,2.811077541176203795e+03,2.873551116822860877e+03,2.918397996731011517e+03,2.976048006019208515e+03,3.033217094698991332e+03,3.083314522369189035e+03,3.139710716684953695e+03,3.190186745078993681e+03,3.247722991006960456e+03,3.294982341228596397e+03,3.354192540796750563e+03,3.401752384618080214e+03,3.458098278291864517e+03,3.521168763411919372e+03,3.561427355500633894e+03,3.619759536049894905e+03,3.673632699997353939e+03,3.724487283650550125e+03,3.785751796867948542e+03,3.825541188078817868e+03,3.881882885340705798e+03,3.946936309177016028e+03,3.987999192955313902e+03,4.053489943709936597e+03,4.095445425323543532e+03,4.156156399094405060e+03,4.209230257055634866e+03,4.262393310839343940e+03,4.315677175994689605e+03,4.369114249524808656e+03,4.425735000030375886e+03,4.483490392436712682e+03,4.526151282703425750e+03,4.568738431712897182e+03,4.627245614004649724e+03,4.676844612312369463e+03,4.741005506002103175e+03,4.787906833593960073e+03,4.853269463402710244e+03,4.900893766991030134e+03
1.831644985770111361e+03,8.356845884348028903e+02,5.037576887014094495e+02,3.181987551741004836e+02,2.036875915161526223e+02,1.323083544198294419e+02,9.005160800998304182e+01,6.884084773367719379e+01,6.345503002031551176e+01,7.032218898365239568e+01,8.682436315802773663e+01,1.110438559912402781e+02,1.414959971984235949e+02,1.769664513603984517e+02,2.166215648722578067e+02,2.595674937099768727e+02,3.053898033870357267e+02,3.533873196667331058e+02,4.033268643273535190e+02,4.547017862014166667e+02,5.072243403827514499e+02,5.607775893750805380e+02,6.149082152839627042e+02,6.700834382986988658e+02,7.257565688151377117e+02,7.814240114336975012e+02,8.373770511630198143e+02,8.936141519669148465e+02,9.501433145466465930e+02,1.007010433606682113e+03,1.062605661980201603e+03,1.119423922967213002e+03,1.175297810555115120e+03,1.232221212224458441e+03,1.288633120852971388e+03,1.344826587519372652e+03,1.401128353520298333e+03,1.456917384357628634e+03,1.512386075338527689e+03,1.570114340990209257e+03,1.624256157617659483e+03,1.681451590201904537e+03,1.737175530408807163e+03,1.792278203414651443e+03,1.847252089154948180e+03,1.902024783223783061e+03,1.959484240294196752e+03,2.012247165838590718e+03,2.068119616375051919e+03,2.121873974547410853e+03,2.178183532626237138e+03,2.231016177797775981e+03,2.289511978422704033e+03,2.342141028404430926e+03,2.396511592371080042e+03,2.452716027108260278e+03,2.504682134114322707e+03,2.562214743972013366e+03,2.613351117346282535e+03,2.668568676090395002e+03,2.723808261538188617e+03,2.779128606872309774e+03,2.833604688483859718e+03,2.887850861173719750e+03,2.941578178413490150e+03,2.997169683677832381e+03,3.044970943412091856e+03,3.105644083445031356e+03,3.153183872065366359e+03,3.208263955271678242e+03,3.263113196547103144e+03,3.317244043373073055e+03,3.371067135952084300e+03,3.425100729179741847e+03,3.476870546969356383e+03,3.532958574427852454e+03,3.589017707923352646e+03,3.645022688195855608e+03,3.689865735689847952e+03,3.748674829723580842e+03,3.796958644358204310e+03,3.855903578220100826e+03,3.903381014156665515e+03,3.966226794625070852e+03,4.017191559510987190e+03,4.067191959468280402e+03,4.128045157525453760e+03,4.165956722689819799e+03,4.229863559717261523e+03,4.280873355922462906e+03,4.332017512438098493e+03,4.389336415856544590e+03,4.429610003062305623e+03,4.485116011495468229e+03,4.540991548296777182e+03,4.597273814295865122e+03,4.649777616417653007e+03,4.711653269327089220e+03,4.774224625517646928e+03,4.801310598569193644e+03
1.796336419239447196e+03,7.929436212662300250e+02,4.572935940637151475e+02,2.694010346169112609e+02,1.532334174306630246e+02,8.070082761487518042e+01,3.777778424268449697e+01,1.623457918952312085e+01,1.076656053568110849e+01,1.773226714499194756e+01,3.449955468300585437e+01,5.909899110414227863e+01,9.001702569384701746e+01,1.260782732718096781e+02,1.662674248750964239e+02,2.099459970134791433e+02,2.563570495949728070e+02,3.050904976279104517e+02,3.556177974416303300e+02,4.077656325694848647e+02,4.609624664988411382e+02,5.153050935670265744e+02,5.704681913990051498e+02,6.256702436584336056e+02,6.818540047356217428e+02,7.385962272440036713e+02,7.948730333189773773e+02,8.519139131556645452e+02,9.086194787668061963e+02,9.658133816344909519e+02,1.022439148440055078e+03,1.079475084090754763e+03,1.136379537601282664e+03,1.193477430580172495e+03,1.249616328264698950e+03,1.306240287142225952e+03,1.362974089712371779e+03,1.418938730373055023e+03,1.476064512794588154e+03,1.533104024536406996e+03,1.587732033943912484e+03,1.644009077000805746e+03,1.700718262893760084e+03,1.757903966915914680e+03,1.814171904359304563e+03,1.867678176606566012e+03,1.924103824864066155e+03,1.977470146986745704e+03,2.032205158134766180e+03,2.089150597244349228e+03,2.145139255797009355e+03,2.198395253426365798e+03,2.252907572594056546e+03,2.309560270731281435e+03,2.362879591636929035e+03,2.419234148443443701e+03,2.474985771261011905e+03,2.525665223997271823e+03,2.584086279364208622e+03,2.638832798346769778e+03,2.689806045662450742e+03,2.749902022101875900e+03,2.798601403957052298e+03,2.851830185787085156e+03,2.910718709977682011e+03,2.963347693681705550e+03,3.021413272266812328e+03,3.074838101888582059e+03,3.124100840743038134e+03,3.185962114576630483e+03,3.232706506825049019e+03,3.286590171663202000e+03,3.336476764667945190e+03,3.400719307367797683e+03,3.445670145335094276e+03,3.501911033475567820e+03,3.557174851293749271e+03,3.612379721667898593e+03,3.658002163721504530e+03,3.718129890108938980e+03,3.765690268710465716e+03,3.823779468924573848e+03,3.871065353828826574e+03,3.936916393574215363e+03,3.987119326979997822e+03,4.037270658815898514e+03,4.090342823924139338e+03,4.146489037918079703e+03,4.209622025715798372e+03,4.246697245760359692e+03,4.296963735208369144e+03,4.361036867236867693e+03,4.413800339151975095e+03,4.468612322361396764e+03,4.508350735469351093e+03,4.563688071762642721e+03,4.619445162449496820e+03,4.683709843441377416e+03,4.727670393489034723e+03,4.771696215447957911e+03
1.790760082823906487e+03,7.846618685603881431e+02,4.482406414560463190e+02,2.597350152448993299e+02,1.432179169295702081e+02,7.048793937720461145e+01,2.744242947571510527e+01,5.825704062908611647e+00,3.407526654552590073e-01,7.329072654666456188e+00,2.414930275068138243e+01,4.882073363849035275e+01,7.983943005331131815e+01,1.160030735995137405e+02,1.563321971042809935e+02,2.001127263700300603e+02,2.466687680030907188e+02,2.955825190606298065e+02,3.463180313431735726e+02,3.983871308098487134e+02,4.519195323162428508e+02,5.062811659982529591e+02,5.614056082232705194e+02,6.173741718151853775e+02,6.731606364976059922e+02,7.297294179369350786e+02,7.865924187914824870e+02,8.433872858448081615e+02,9.006787114640010259e+02,9.579434278036789010e+02,1.014405057639368920e+03,1.071738103069513045e+03,1.128975724409122222e+03,1.185435537185720705e+03,1.242717957354688451e+03,1.299269838949816403e+03,1.355355861536470684e+03,1.411689894972373168e+03,1.468853471337506562e+03,1.524343656480910795e+03,1.580993509450489455e+03,1.637770523385830757e+03,1.693456473044099539e+03,1.749647246437392141e+03,1.804072745821332546e+03,1.862148357197024552e+03,1.914141711487646035e+03,1.972703250444696096e+03,2.027475709272724544e+03,2.082253841216142064e+03,2.135023864228275215e+03,2.192202295546464939e+03,2.246655063703465203e+03,2.304229467307267896e+03,2.357513184018966967e+03,2.411729606691546905e+03,2.469502962210744954e+03,2.520116132024425951e+03,2.575033894160670570e+03,2.629580030011748477e+03,2.686881603767112665e+03,2.741540780966529383e+03,2.795640668994159569e+03,2.848855607014301313e+03,2.901823356687938940e+03,2.960293564843023432e+03,3.007254107913015105e+03,3.060323434990403257e+03,3.119843519795731481e+03,3.172337163963662988e+03,3.226356535781574621e+03,3.280113129740552722e+03,3.332209212906457651e+03,3.393928262872723735e+03,3.438763056448548923e+03,3.497320450888088544e+03,3.552484385721718354e+03,3.607565453184513444e+03,3.653090167380878938e+03,3.716130075371686871e+03,3.763640632692734926e+03,3.821642219428973931e+03,3.868869630116340886e+03,3.926449384805527188e+03,3.976418145310515229e+03,4.038698517907949736e+03,4.087855886745436237e+03,4.135125199518916816e+03,4.197998189331955473e+03,4.248107621233000827e+03,4.298320111187288603e+03,4.348654173793620430e+03,4.405179113172755024e+03,4.459810267233849117e+03,4.514776862775267546e+03,4.554457636098000876e+03,4.610014747369941688e+03,4.661700929422427180e+03,4.722894755566666390e+03,4.784793499247357431e+03
1.797587088993753241e+03,7.961941018402612826e+02,4.603539110309664011e+02,2.725749472117137202e+02,1.565058372281706625e+02,8.404925899233072073e+01,4.117936626560625513e+01,1.965454420828189441e+01,1.419257688043926358e+01,2.115321109577942948e+01,3.790253564765561833e+01,6.247179440575457221e+01,9.335474517469774014e+01,1.293744770112689366e+02,1.695665231530176698e+02,2.131659539191351769e+02,2.596037659082595042e+02,3.082270827614318023e+02,3.587311415847815397e+02,4.108494723763246839e+02,4.640204761602381609e+02,5.181428619434266238e+02,5.730186636108207949e+02,6.287456569379795610e+02,6.850011984089732096e+02,7.414191191462197139e+02,7.976464099787385749e+02,8.542320012694091247e+02,9.116103370480340118e+02,9.682773695584147617e+02,1.025405307675966014e+03,1.081826571649678044e+03,1.138901169137659735e+03,1.196223448600970869e+03,1.252349563910664983e+03,1.309278859998590406e+03,1.364740936544788156e+03,1.422396740764700326e+03,1.479575226723027072e+03,1.534848803667983248e+03,1.591838026187458354e+03,1.646849333180058011e+03,1.704124292403585059e+03,1.758714341799533258e+03,1.815426600243956500e+03,1.871274033561476244e+03,1.925883123307019332e+03,1.982373987855019095e+03,2.036789033432895394e+03,2.088612171323202347e+03,2.144518345995840264e+03,2.201834078076795777e+03,2.256416470944583580e+03,2.310309953543436222e+03,2.363605153875839278e+03,2.424059186331484852e+03,2.475693337539968070e+03,2.530738213314090444e+03,2.585859298240255157e+03,2.640625311551323648e+03,2.692892799906690016e+03,2.747631490141066934e+03,2.801830404367729443e+03,2.855136430483392814e+03,2.914118004208345610e+03,2.966294450099801907e+03,3.020087117218589356e+03,3.073466622273112080e+03,3.124218677659417153e+03,3.186111753492984917e+03,3.232850497670071945e+03,3.286743435967830010e+03,3.346957041333247162e+03,3.392786905774361003e+03,3.454205803212027604e+03,3.504147997912270057e+03,3.559491177023151522e+03,3.605391137423676810e+03,3.670048025865197360e+03,3.712734249024779274e+03,3.770817689984058688e+03,3.818235656900553749e+03,3.876466210972590488e+03,3.933513811377377351e+03,3.983689324015989314e+03,4.046200818177770088e+03,4.096357609928911188e+03,4.143047774478966858e+03,4.206171353870592611e+03,4.243224850575011260e+03,4.306998375042589942e+03,4.357590383980204024e+03,4.413370183352053573e+03,4.468268051460505376e+03,4.523510693762276787e+03,4.563441416365137229e+03,4.619292630878594537e+03,4.669985789700828718e+03,4.731492697258951011e+03,4.793718425187182220e+03
1.818255644201009318e+03,8.192770052388481190e+02,4.862145427332292797e+02,2.996401745530527023e+02,1.845770494094553271e+02,1.127958048517328962e+02,7.026913255777657241e+01,4.894450905291777332e+01,4.353004308976774439e+01,5.042836399446010631e+01,6.703718797500407334e+01,9.138423729578013877e+01,1.220206227387620999e+02,1.576941257597804338e+02,1.975651887155749762e+02,2.408479920904890150e+02,2.868405545406116062e+02,3.350656087183890577e+02,3.852515130984211282e+02,4.369149174620636700e+02,4.898192539579886216e+02,5.434934854272530629e+02,5.980690110240971080e+02,6.531724257981180699e+02,7.089927972712428073e+02,7.649746775588567971e+02,8.212047313839365188e+02,8.774413872953546161e+02,9.338868177054854414e+02,9.909361829629059457e+02,1.047908069804592969e+03,1.104576745458401319e+03,1.160701841019940503e+03,1.217775056208948854e+03,1.273828041053740208e+03,1.329535899209342915e+03,1.386571745725912706e+03,1.442147650091626247e+03,1.497955112754377069e+03,1.554869337414249685e+03,1.611814678590756330e+03,1.667059054561429321e+03,1.722735142995489014e+03,1.779010438289007197e+03,1.833858341492895761e+03,1.889930153889653866e+03,1.944715371622241719e+03,1.998826131471878853e+03,2.055882258580551479e+03,2.108207531592619489e+03,2.164343408763829302e+03,2.218895409448260125e+03,2.273640924735014323e+03,2.331942214944548141e+03,2.385584193615938148e+03,2.442330739717632696e+03,2.494202586125486050e+03,2.549684780445564684e+03,2.605430079428670069e+03,2.655636451846615728e+03,2.713687839765327226e+03,2.768858977598064030e+03,2.818875358496843091e+03,2.871453530452575251e+03,2.930777854140657837e+03,2.983598080365984515e+03,3.037754182488557944e+03,3.091514119573719199e+03,3.143020341602385088e+03,3.197917677279311647e+03,3.252528108442684697e+03,3.303217683461219167e+03,3.359599728128026072e+03,3.413860519417724390e+03,3.467471589892377324e+03,3.526765406438342325e+03,3.573428282269773263e+03,3.629104380648333517e+03,3.679654061367415125e+03,3.738226944835734230e+03,3.786286721458166994e+03,3.844987219212955551e+03,3.887828743930585006e+03,3.950322799277498689e+03,4.000936286519757232e+03,4.055336118605083357e+03,4.114595503102440489e+03,4.161709666620237840e+03,4.212303923382070934e+03,4.263003081735764681e+03,4.327361288322690598e+03,4.379648513436342910e+03,4.434815083378678537e+03,4.475019469989422760e+03,4.530671805946137283e+03,4.586733111717366228e+03,4.632945461819596858e+03,4.694481229160599469e+03,4.756721404334990439e+03,4.801628231739628063e+03
1.847188153930620956e+03,8.514729070377962898e+02,5.209731631379021337e+02,3.366310820307451195e+02,2.227633093585546931e+02,1.517804010524488660e+02,1.097671238994700644e+02,8.868364105265759179e+01,8.334475300778241547e+01,9.014005176285434118e+01,1.065597712838326885e+02,1.306362374084692703e+02,1.608751947878176054e+02,1.962065751698312397e+02,2.356029316122362331e+02,2.783625466983573347e+02,3.238558747915464551e+02,3.716023949417771632e+02,4.213114718722779912e+02,4.723606853985478438e+02,5.246492696201277113e+02,5.779967295599523140e+02,6.321203382749605453e+02,6.864526920803808707e+02,7.419669974705838058e+02,7.972962187867469765e+02,8.534900112915141790e+02,9.092502284471283929e+02,9.653321677144315345e+02,1.021524841035938948e+03,1.077979893668702971e+03,1.134138919408575020e+03,1.190265244806118744e+03,1.246629931391901437e+03,1.303080800219209323e+03,1.360012119102609859e+03,1.414149896132876393e+03,1.471271702367171429e+03,1.526686732082049730e+03,1.583525049604949345e+03,1.638475026528261878e+03,1.695712815670204463e+03,1.749405772393708276e+03,1.805483127776750734e+03,1.860495606705373802e+03,1.916514294465471494e+03,1.971455229296735979e+03,2.027827089080772566e+03,2.081017545498274103e+03,2.135408841269315417e+03,2.193850642492931001e+03,2.246508876375819000e+03,2.301266226057309723e+03,2.356121746855861602e+03,2.412853345287102911e+03,2.462962571484537875e+03,2.519403434782608656e+03,2.574664419694474418e+03,2.626001575293978476e+03,2.683093856475894427e+03,2.733867791297087933e+03,2.789386208840170184e+03,2.844046491726232944e+03,2.898501722713432628e+03,2.958469967538390392e+03,3.004387687699907929e+03,3.065637332024341504e+03,3.113185500227462398e+03,3.170960152581920283e+03,3.226512048547414452e+03,3.274045276043902049e+03,3.331733513605945518e+03,3.382585626870209126e+03,3.445213560184315611e+03,3.492484817918144472e+03,3.549017068608104182e+03,3.596160188078033116e+03,3.652453566724457232e+03,3.711454962964218794e+03,3.760327234675469754e+03,3.819698986495065583e+03,3.857361783168696547e+03,3.920592076783125776e+03,3.983966621176729404e+03,4.023086105853066783e+03,4.081198410846237493e+03,4.134533380038996256e+03,4.185735758028223245e+03,4.237023456440908376e+03,4.301813294678557213e+03,4.339837028566299523e+03,4.387645682406400738e+03,4.443303093069735951e+03,4.499311846711907492e+03,4.555711134762748770e+03,4.612542367538639155e+03,4.671732434253275642e+03,4.716753873606487105e+03,4.761844922627022243e+03,4.807268463841676748e+03
1.878246292402846620e+03,8.896298071204757889e+02,5.625353315363638558e+02,3.803488977946572618e+02,2.680606161382089567e+02,1.979657653472144716e+02,1.565529209130804134e+02,1.357625634834531070e+02,1.304998089367686589e+02,1.372249516646169241e+02,1.533855401437383819e+02,1.771330816977547045e+02,2.069470877403271345e+02,2.418233535518719179e+02,2.806346981096743889e+02,3.228815919853807372e+02,3.678044994957819540e+02,4.149476659199934829e+02,4.638174964818896910e+02,5.144135545551339419e+02,5.661225388218083481e+02,6.189124540678481026e+02,6.722314448221699195e+02,7.266635741131688064e+02,7.814780286121523432e+02,8.361144428573426239e+02,8.919769673020111895e+02,9.468030561219015908e+02,1.002587535795070153e+03,1.059016652415032240e+03,1.115043640852481076e+03,1.170864736468023693e+03,1.226721192170170070e+03,1.282821819473301730e+03,1.338508132474418744e+03,1.394048200759036945e+03,1.450107496202261018e+03,1.505516244329674464e+03,1.560121146378950243e+03,1.615934575408032742e+03,1.672812740271325993e+03,1.726096562235761667e+03,1.781841983584663467e+03,1.836926953175505787e+03,1.893096700574946453e+03,1.946924719238578973e+03,2.003607001630936566e+03,2.055777650475765768e+03,2.113527300124434987e+03,2.165061002163319699e+03,2.221987058714914383e+03,2.278472767734622721e+03,2.331633219292171361e+03,2.384748200174899011e+03,2.437007965109143697e+03,2.494644009848632322e+03,2.547556638245174781e+03,2.604878923917042812e+03,2.661625447788708243e+03,2.711338463678974222e+03,2.768057426027298789e+03,2.819676153902474198e+03,2.873879200242604384e+03,2.928943141834621656e+03,2.982984760587540677e+03,3.038728328655919540e+03,3.094085623266992570e+03,3.139552909373849616e+03,3.203402595794504577e+03,3.252042622110762750e+03,3.311659627652835297e+03,3.361271717932407228e+03,3.418064991422017101e+03,3.464906203386469770e+03,3.524173738883724127e+03,3.572276270826263499e+03,3.619967273789143746e+03,3.679645048535843216e+03,3.739674211776103220e+03,3.789244381308805259e+03,3.838596263523668313e+03,3.903391429621489351e+03,3.943577878020309072e+03,4.007745877895466037e+03,4.054312859616617516e+03,4.114974339913887889e+03,4.160283893331554282e+03,4.212202713568641229e+03,4.264245591194786357e+03,4.316419100419137067e+03,4.364994747916609413e+03,4.421269338271810739e+03,4.477890500418468037e+03,4.534897477173407424e+03,4.592330606238804648e+03,4.650230439215237311e+03,4.697863216706040475e+03,4.761443903070839951e+03,4.789647047741806091e+03,4.835925520400348432e+03
1.914629520779471932e+03,9.326020466140948884e+02,6.090460922801020160e+02,4.290672679145050097e+02,3.183162913803409992e+02,2.493783938341367445e+02,2.086034940676062774e+02,1.881135527561279730e+02,1.829266843286939093e+02,1.894646319253872946e+02,2.054581404245201384e+02,2.288470836320795740e+02,2.582902818579896689e+02,2.925262791475337281e+02,3.307616046263347584e+02,3.724494163887393370e+02,4.167401802444268810e+02,4.631514171624593246e+02,5.115854933679140686e+02,5.614066006981744295e+02,6.124418109652157227e+02,6.644742993543098919e+02,7.172273061314914457e+02,7.710335055343100521e+02,8.248617436662926821e+02,8.789106615032012542e+02,9.340987446097162774e+02,9.890929131505741907e+02,1.044323130401628077e+03,1.098805934223752274e+03,1.154673544191778092e+03,1.210472188069697950e+03,1.266366121889575879e+03,1.320425108921761421e+03,1.377888723486408708e+03,1.432651146406221642e+03,1.488359333445682978e+03,1.543305161535773550e+03,1.598254068923536124e+03,1.652152190911015396e+03,1.707792188194454639e+03,1.764370213037897656e+03,1.818858851320260555e+03,1.875627101649840370e+03,1.929537416486046141e+03,1.981992030387729301e+03,2.038956833453755962e+03,2.094892868354706934e+03,2.148036761705801837e+03,2.202530497563521749e+03,2.256930018187932546e+03,2.310507644602444998e+03,2.363188995738475569e+03,2.418761020099398138e+03,2.473563642965051713e+03,2.527501565592134739e+03,2.584989599547221133e+03,2.638176615144873267e+03,2.687153956992563508e+03,2.745027794447209089e+03,2.802432780260094660e+03,2.853298240591298509e+03,2.903698026660131291e+03,2.959370231587194667e+03,3.019240117182880113e+03,3.069102766388383770e+03,3.126755792281895538e+03,3.177006855328805159e+03,3.226686898173421014e+03,3.283558706087814244e+03,3.333688210323896328e+03,3.387559480882165190e+03,3.443602595340913467e+03,3.499353158498836819e+03,3.557582737726983851e+03,3.606465030258311799e+03,3.664525310611335044e+03,3.713132709338517543e+03,3.763545750715153645e+03,3.824540336440154988e+03,3.874746130250335227e+03,3.925680541522946896e+03,3.978556636647768300e+03,4.031431539793967204e+03,4.082505053480091192e+03,4.133344470600741261e+03,4.186018645735351129e+03,4.238783373604335793e+03,4.291670309303599424e+03,4.344711982843599799e+03,4.403940911774855522e+03,4.461337845708674649e+03,4.519117256422645369e+03,4.561634333764282019e+03,4.620008007708934201e+03,4.674536326119467958e+03,4.721033444808985223e+03,4.785558020370564009e+03,4.832692466901186890e+03,4.898547757299397745e+03
